id,open,high,low,close,volume
6143,28.8565,29.2549,27.2853,27.3123,421166
6144,27.3123,28.5749,26.6851,28.4688,193252
6145,28.4688,29.9839,28.3583,29.7077,53904
6146,29.7077,29.7847,27.1372,27.6956,229974
6147,27.6956,28.0811,26.8283,26.9767,314214
6148,26.9767,27.1195,26.4535,26.8562,446868
6149,26.8562,27.1234,24.6217,25.3829,64449
6150,25.3829,26.0673,22.8986,22.9621,439809
6151,22.9621,23.4935,21.7806,22.473,197879
6152,22.473,23.5475,19.7038,20.0852,238341
6153,20.0852,20.0948,19.1804,19.5293,261710
6154,19.5293,23.7389,19.309,23.2359,265198
6155,23.2359,24.7903,23.1742,24.3596,55042
6156,24.3596,25.9709,24.1536,25.5968,342705
6157,25.5968,26.2448,23.9057,24.1148,327528
6158,24.1148,24.8102,23.2327,23.8893,153290
6159,23.8893,24.9323,23.6169,24.4526,155609
6160,24.4526,24.8659,22.9561,23.9508,92365
6161,23.9508,24.1495,21.7187,21.8642,183438
6162,21.8642,23.9663,21.6867,22.9669,171838
6163,22.9669,23.6163,21.6636,21.8862,413829
6164,21.8862,22.9022,21.8256,22.9007,320415
6165,22.9007,23.074,21.4343,21.6063,350738
6166,21.6063,22.335,21.1355,21.2032,490943
6167,21.2032,21.4035,19.6667,20.1642,96372
6168,20.1642,20.4909,18.8761,18.8864,292618
6169,18.8864,19.9138,17.5962,18.0261,423868
6170,18.0261,18.9286,17.3126,18.2935,495553
6171,18.2935,18.9339,16.5216,17.4532,223494
6172,17.4532,18.4097,16.8069,17.3025,400955
6173,17.3025,18.3457,16.7881,18.289,131557
6174,18.289,21.0189,17.5749,19.6786,65854
6175,19.6786,20.8537,19.3166,20.754,312388
6176,20.754,22.2292,20.5503,21.7456,127971
6177,21.7456,22.8303,21.6892,22.4288,305906
6178,22.4288,24.0485,22.3275,23.895,420224
6179,23.895,24.4128,23.4732,24.0932,406872
6180,24.0932,24.1823,21.1206,21.5382,176199
6181,21.5382,21.7462,20.4333,20.959,129953
6182,20.959,20.9941,20.5624,20.9808,136091
6183,20.9808,22.4582,20.6299,21.7548,157158
6184,21.7548,21.8784,21.0277,21.493,472581
6185,21.493,21.9814,21.0649,21.3784,66777
6186,21.3784,22.2118,20.3549,20.7177,415370
6187,20.7177,21.5665,20.2626,21.2285,329099
6188,21.2285,21.5273,20.335,20.6678,59370
6189,20.6678,21.1204,20.1785,20.505,206328
6190,20.505,21.4704,18.638,18.7966,335120
6191,18.7966,21.6551,18.1133,21.2999,445612
6192,21.2999,22.1472,20.6963,21.1541,439532
6193,21.1541,21.6942,20.3155,21.1666,239877
6194,21.1666,21.3713,19.0497,19.4407,93256
6195,19.4407,20.8173,18.9092,20.4287,411155
6196,20.4287,20.9369,20.4218,20.8898,392909
6197,20.8898,21.7328,20.4995,21.2975,254898
6198,21.2975,23.9877,20.7138,22.649,382807
6199,22.649,22.9735,20.5598,21.4802,243364
6200,21.4802,24.7455,21.1154,24.1629,166196
6201,24.1629,26.5606,23.2178,26.4807,339114
6202,26.4807,27.9518,25.7587,27.2549,244953
6203,27.2549,30.3148,26.4641,30.0072,86357
6204,30.0072,30.3458,27.6656,27.7449,285619
6205,27.7449,29.975,27.2483,28.7978,201525
6206,28.7978,29.2654,28.0656,28.1234,244460
6207,28.1234,28.7696,26.4083,27.1235,240069
6208,27.1235,28.4664,27.0954,28.2436,271127
6209,28.2436,28.8641,27.6811,27.734,177838
6210,27.734,28.0765,25.5487,26.8004,324813
6211,26.8004,27.2113,25.6797,25.7762,489382
6212,25.7762,26.1723,25.5473,25.7449,459198
6213,25.7449,26.4364,23.4926,24.1506,405944
6214,24.1506,25.4884,23.696,25.429,70502
6215,25.429,27.3011,25.4009,26.5595,302445
6216,26.5595,28.343,26.1465,27.4947,291676
6217,27.4947,28.5489,27.0962,28.1589,64981
6218,28.1589,28.6991,28.0355,28.5833,437991
6219,28.5833,30.2476,27.3009,29.7664,242524
6220,29.7664,29.994,25.3063,25.7356,423914
6221,25.7356,25.8141,22.5158,23.0977,162215
6222,23.0977,23.4915,20.7378,21.2577,391433
6223,21.2577,21.6101,19.1874,19.6548,195384
6224,19.6548,20.1857,19.576,20.1278,427954
6225,20.1278,20.7602,20.0801,20.7325,310147
6226,20.7325,20.9012,19.0011,19.1254,412930
6227,19.1254,19.1477,18.769,19.0759,436844
6228,19.0759,22.9296,18.2712,22.3248,368650
6229,22.3248,22.4776,20.5461,20.555,147305
6230,20.555,20.6869,19.8326,20.0814,475409
6231,20.0814,20.4298,19.9286,20.064,332990
6232,20.064,21.2441,19.4687,21.2135,318987
6233,21.2135,22.0098,21.104,21.1716,353419
6234,21.1716,23.2301,20.884,23.0226,247884
6235,23.0226,23.2915,20.9276,21.5179,251821
6236,21.5179,21.5664,18.5587,18.8114,250925
6237,18.8114,19.2733,18.0344,18.5476,353840
6238,18.5476,19.3091,18.2322,18.9269,474440
6239,18.9269,19.075,17.0378,17.705,459270
6240,17.705,18.8208,17.3573,18.2342,416172
6241,18.2342,18.8168,17.9985,18.0694,172676
6242,18.0694,18.1543,16.2724,16.6324,178366
6243,16.6324,16.6393,14.451,15.2794,250756
6244,15.2794,15.6498,13.6622,13.758,421622
6245,13.758,16.3738,13.7269,16.23,238951
6246,16.23,17.8279,16.2126,17.7167,442453
6247,17.7167,20.8388,17.3048,20.6972,188656
6248,20.6972,21.678,20.5844,21.3639,89720
6249,21.3639,21.8789,20.4436,20.6711,76727
6250,20.6711,23.9276,20.2064,23.1783,339507
6251,23.1783,26.2628,23.1138,25.9817,217670
6252,25.9817,26.3518,22.8483,23.3129,158975
6253,23.3129,23.6913,22.9652,23.0176,410220
6254,23.0176,27.598,22.5847,27.3026,160700
6255,27.3026,30.8015,27.1281,30.4849,235228
6256,30.4849,31.1876,29.819,29.8905,461939
6257,29.8905,29.963,29.3982,29.773,63006
6258,29.773,30.59,29.4667,29.4691,81562
6259,29.4691,30.3838,28.5,29.2204,212752
6260,29.2204,29.3986,27.8479,27.9438,360245
6261,27.9438,28.3173,26.2713,26.3569,497128
6262,26.3569,26.555,23.4079,23.528,449029
6263,23.528,23.5404,19.9455,21.0347,230806
6264,21.0347,22.8637,20.6605,22.1461,261672
6265,22.1461,22.2463,21.1049,21.5554,280004
6266,21.5554,21.7533,19.5068,19.8611,257701
6267,19.8611,20.1143,18.0403,18.5493,222529
6268,18.5493,19.1394,15.9053,16.4226,57120
6269,16.4226,16.6141,14.7253,15.8632,313775
6270,15.8632,18.9236,15.7878,18.211,80509
6271,18.211,18.973,17.7348,17.75,131216
6272,17.75,17.9156,17.0692,17.6309,458720
6273,17.6309,18.7772,17.2336,18.4338,330413
6274,18.4338,19.4135,15.987,16.5071,80188
6275,16.5071,17.0969,16.0696,17.0339,219243
6276,17.0339,17.1875,15.3323,15.7325,440426
6277,15.7325,16.8424,15.2688,16.1918,383292
6278,16.1918,17.2858,15.8628,17.0782,184654
6279,17.0782,17.326,16.5647,16.8239,176911
6280,16.8239,19.7776,16.7123,18.7169,443192
6281,18.7169,20.6118,18.5987,19.9194,151547
6282,19.9194,20.0486,18.0772,18.2388,462099
6283,18.2388,19.0017,16.8377,17.196,440178
6284,17.196,18.3381,17.1877,17.9138,141704
6285,17.9138,21.4263,17.2494,21.2121,53898
6286,21.2121,22.5465,20.8304,22.2491,170391
6287,22.2491,23.8947,21.8672,23.7174,207167
6288,23.7174,27.338,23.3615,26.2221,399119
6289,26.2221,26.4498,25.1585,25.6223,197540
6290,25.6223,27.5596,24.9887,26.9113,76048
6291,26.9113,27.1099,25.1123,25.783,84189
6292,25.783,26.623,22.4892,24.0357,490642
6293,24.0357,24.8305,22.0027,22.7192,99770
6294,22.7192,23.5358,19.1027,19.3085,130016
6295,19.3085,19.5914,15.5367,15.8258,289622
6296,15.8258,16.6426,15.7641,16.4322,451187
6297,16.4322,17.4759,15.1623,16.6679,79263
6298,16.6679,16.6933,16.0018,16.4943,166602
6299,16.4943,17.852,14.7556,15.2714,96258
6300,15.2714,18.5919,14.9691,18.2183,258489
6301,18.2183,21.6273,17.67,20.4659,380977
6302,20.4659,20.6111,18.0017,18.1095,191477
6303,18.1095,18.1665,16.9618,17.1416,375678
6304,17.1416,17.8093,16.9424,17.4871,199553
6305,17.4871,17.8547,15.8691,16.5876,194327
6306,16.5876,16.7566,13.538,13.5803,188290
6307,13.5803,15.2293,12.9086,15.1946,452166
6308,15.1946,17.2149,14.4947,16.4373,233270
6309,16.4373,16.7161,15.4257,15.4754,233049
6310,15.4754,15.7588,13.7169,14.1671,387190
6311,14.1671,15.5643,12.3566,12.6453,383892
6312,12.6453,15.3908,12.0338,15.1205,113611
6313,15.1205,18.2366,14.7475,17.866,74784
6314,17.866,17.9383,16.881,17.0748,328155
6315,17.0748,17.3067,16.798,17.0035,362648
6316,17.0035,17.8748,16.5218,17.3458,360509
6317,17.3458,17.8774,17.3232,17.7811,366044
6318,17.7811,18.0439,14.8651,14.9092,348869
6319,14.9092,17.1613,14.6813,16.5491,420902
6320,16.5491,17.2726,16.4189,17.0168,87673
6321,17.0168,17.9746,16.819,17.5392,401973
6322,17.5392,17.8715,16.2832,16.8398,221656
6323,16.8398,18.446,16.4426,17.9588,409833
6324,17.9588,18.1726,15.8676,16.667,55005
6325,16.667,16.7815,15.7038,15.9212,471642
6326,15.9212,16.3101,13.4657,13.8989,392028
6327,13.8989,14.0735,12.2447,12.3292,63727
6328,12.3292,13.0417,11.3049,11.4871,460791
6329,11.4871,11.9399,11.0762,11.3386,412277
6330,11.3386,12.4812,10.9272,11.3715,115136
6331,11.3715,11.7104,10.3264,10.6362,70113
6332,10.6362,13.0971,10.0996,12.8317,466477
6333,12.8317,13.4428,10.9388,11.3634,282203
6334,11.3634,13.5448,11.3145,13.0583,179616
6335,13.0583,15.8292,12.8667,15.6706,238329
6336,15.6706,15.9372,14.3239,14.6519,264697
6337,14.6519,14.9249,11.8266,12.0678,203479
6338,12.0678,12.0895,10.0433,10.1497,441781
6339,10.1497,11.1505,7.1018,7.4881,226464
6340,7.4881,7.6168,6.4958,6.8083,92195
6341,6.8083,7.2595,4.6425,5.1942,149250
6342,5.1942,7.9178,4.9718,7.3442,467035
6343,7.3442,7.7064,4.0075,4.4523,460095
6344,4.4523,7.0606,3.8376,6.3486,83331
6345,6.3486,7.158,3.2108,3.4374,467365
6346,3.4374,3.8895,3.3475,3.8298,89682
6347,3.8298,6.2695,3.6593,5.8055,464947
6348,5.8055,7.8485,5.7302,7.1859,349434
6349,7.1859,7.5226,4.2367,4.2526,146443
6350,4.2526,4.697,2.1328,2.1795,391967
6351,2.1795,3.1578,0.9279,1.8139,394383
6352,1.8139,1.8948,0.8245,1.4602,477832
6353,1.4602,1.6418,-0.4151,0.2939,166826
6354,0.2939,0.5869,-1.795,-1.0395,480664
6355,-1.0395,-0.3349,-1.6578,-0.8708,447217
6356,-0.8708,-0.3765,-1.7518,-1.6159,146773
6357,-1.6159,0.4215,-1.6505,0.1982,378569
6358,0.1982,1.1055,-0.6111,-0.5736,165131
6359,-0.5736,-0.5337,-2.622,-2.3795,396600
6360,-2.3795,-2.1517,-4.4563,-4.0695,359944
6361,-4.0695,-1.3529,-4.5664,-2.2015,348092
6362,-2.2015,-0.0398,-3.0705,-0.5645,121482
6363,-0.5645,1.8582,-1.2514,1.4168,99852
6364,1.4168,1.491,-0.4271,-0.0592,144350
6365,-0.0592,0.1718,-2.0522,-1.7113,184111
6366,-1.7113,0.3279,-1.8976,-0.1617,457991
6367,-0.1617,0.2914,-1.686,-1.2987,195776
6368,-1.2987,-0.7571,-2.4521,-2.2698,170960
6369,-2.2698,-1.8344,-2.9276,-2.5252,85707
6370,-2.5252,-2.3161,-3.4001,-3.1388,471932
6371,-3.1388,-2.7259,-3.8483,-3.7445,332828
6372,-3.7445,-3.0559,-5.4073,-5.0497,269845
6373,-5.0497,-4.9208,-6.8785,-6.6626,78966
6374,-6.6626,-1.9274,-7.6655,-2.7991,223597
6375,-2.7991,0.5656,-3.1971,-0.1813,104135
6376,-0.1813,0.3968,-0.4316,0.394,327693
6377,0.394,0.4109,-0.8735,-0.7615,210016
6378,-0.7615,1.6336,-1.5381,1.2783,400392
6379,1.2783,1.6877,-2.0136,-1.6013,319483
6380,-1.6013,-1.5389,-3.4409,-2.6426,461081
6381,-2.6426,1.3008,-2.9937,0.9168,132658
6382,0.9168,2.604,0.4847,2.3482,136252
6383,2.3482,5.0043,2.0831,4.8068,337685
6384,4.8068,6.5035,4.448,6.3137,106813
6385,6.3137,6.9264,5.9408,5.9539,348268
6386,5.9539,6.1971,4.2486,4.6742,298983
6387,4.6742,4.9242,3.0006,3.0191,72191
6388,3.0191,5.8214,2.6668,5.2065,277767
6389,5.2065,5.407,4.8936,5.3936,299096
6390,5.3936,9.4313,4.9647,8.5486,441710
6391,8.5486,8.6886,7.3448,7.5139,230110
6392,7.5139,7.5185,5.5152,5.7499,205664
6393,5.7499,6.2679,5.2671,5.6402,119408
6394,5.6402,6.2919,5.2098,5.7515,246838
6395,5.7515,8.8044,5.5218,7.8934,365231
6396,7.8934,8.0503,6.5306,6.5348,199741
6397,6.5348,8.5585,6.2817,7.4628,308023
6398,7.4628,8.062,5.9747,6.4522,369768
6399,6.4522,7.4699,5.7928,7.052,357260
6400,7.052,7.9277,6.6021,7.772,69158
6401,7.772,10.9578,6.5155,10.836,375194
6402,10.836,11.2605,9.0057,9.5916,345361
6403,9.5916,9.9402,6.5478,6.8019,443638
6404,6.8019,7.008,5.2728,5.3384,121421
6405,5.3384,6.1713,4.8883,5.8179,264961
6406,5.8179,6.2293,5.2755,5.3066,227940
6407,5.3066,5.5356,2.9019,3.3676,423561
6408,3.3676,4.1257,0.4768,0.9072,303159
6409,0.9072,1.0043,-0.2684,0.2831,218589
6410,0.2831,0.8755,-0.0397,0.2324,359596
6411,0.2324,1.0788,-0.8125,-0.5739,142703
6412,-0.5739,0.3287,-1.7805,-1.122,328960
6413,-1.122,0.7455,-1.1597,-0.0131,339841
6414,-0.0131,0.2824,-2.3055,-1.8201,247988
6415,-1.8201,-1.6244,-3.6123,-3.1621,266633
6416,-3.1621,0.0179,-3.4866,-0.2563,325740
6417,-0.2563,0.3748,-1.9318,-1.6566,492795
6418,-1.6566,-1.1434,-2.8713,-2.6373,271683
6419,-2.6373,-2.197,-4.5631,-3.433,376665
6420,-3.433,-3.2436,-5.2109,-4.8667,325621
6421,-4.8667,-3.1339,-5.5932,-3.4804,184306
6422,-3.4804,-3.2191,-4.4637,-4.2403,317184
6423,-4.2403,-3.9067,-9.0658,-8.9417,477385
6424,-8.9417,-8.596,-9.9988,-9.562,436463
6425,-9.562,-8.661,-9.6214,-9.3477,418391
6426,-9.3477,-6.7265,-9.9957,-7.1419,267690
6427,-7.1419,-4.415,-7.7194,-5.4729,230580
6428,-5.4729,-4.7593,-5.751,-5.1232,341671
6429,-5.1232,-4.5488,-5.8379,-5.3274,443991
6430,-5.3274,-4.0393,-5.5741,-4.2833,349336
6431,-4.2833,-1.7486,-5.5538,-2.5578,207283
6432,-2.5578,-1.6992,-3.5408,-3.4452,387444
6433,-3.4452,-1.8811,-4.1174,-2.809,424788
6434,-2.809,-2.2487,-3.2586,-2.6309,344129
6435,-2.6309,-2.4637,-3.837,-3.344,459087
6436,-3.344,-3.1706,-4.6284,-4.4482,137037
6437,-4.4482,-3.633,-4.5251,-3.9341,337137
6438,-3.9341,-3.5372,-6.708,-6.5624,259256
6439,-6.5624,-5.6557,-7.1322,-6.5901,372342
6440,-6.5901,-6.5509,-8.0097,-6.6198,351248
6441,-6.6198,-6.5577,-9.5053,-9.3444,180880
6442,-9.3444,-8.6021,-10.6341,-10.3617,307357
6443,-10.3617,-8.5299,-10.6068,-8.55,217788
6444,-8.55,-5.0669,-8.6867,-5.0812,257665
6445,-5.0812,-3.1971,-5.2435,-4.0666,206570
6446,-4.0666,-3.3879,-4.7259,-3.7093,67691
6447,-3.7093,-1.2258,-4.2255,-1.7353,405759
6448,-1.7353,-1.7192,-2.4766,-2.3472,294348
6449,-2.3472,-2.0489,-3.0602,-2.6334,94040
6450,-2.6334,-2.3936,-3.0348,-2.8693,387167
6451,-2.8693,-2.1859,-4.7346,-4.6805,406157
6452,-4.6805,-2.3262,-4.9579,-2.7927,354585
6453,-2.7927,-2.5277,-5.288,-3.3931,215606
6454,-3.3931,-0.4335,-3.8095,-0.6496,287234
6455,-0.6496,-0.3315,-2.3587,-2.1026,292248
6456,-2.1026,-1.8499,-2.3122,-1.8765,146134
6457,-1.8765,-0.1242,-1.8907,-1.0037,83484
6458,-1.0037,-0.7516,-3.6993,-3.0676,459849
6459,-3.0676,-2.526,-3.9628,-3.7096,244495
6460,-3.7096,-1.1114,-4.6209,-1.7828,191141
6461,-1.7828,-0.9994,-3.0843,-2.3506,447997
6462,-2.3506,-0.6548,-2.471,-1.031,483469
6463,-1.031,0.6273,-1.7627,-0.1783,348886
6464,-0.1783,0.4637,-0.9329,-0.5487,152747
6465,-0.5487,-0.0183,-2.2929,-1.9375,119015
6466,-1.9375,-1.6671,-4.0751,-3.5391,488439
6467,-3.5391,-2.5218,-5.7279,-5.5494,378256
6468,-5.5494,-5.1063,-7.6385,-6.5148,368393
6469,-6.5148,-5.9965,-7.3632,-6.2592,225653
6470,-6.2592,-6.0422,-6.452,-6.3645,414611
6471,-6.3645,-5.2574,-8.2179,-8.1306,168734
6472,-8.1306,-7.8889,-9.3653,-8.9964,121580
6473,-8.9964,-8.2085,-12.1974,-11.439,295949
6474,-11.439,-11.3419,-13.0601,-12.7957,199916
6475,-12.7957,-12.5056,-14.5719,-13.7377,253177
6476,-13.7377,-13.6754,-14.8075,-14.106,219894
6477,-14.106,-13.856,-15.4838,-14.831,176073
6478,-14.831,-12.6533,-14.9409,-12.8674,93900
6479,-12.8674,-11.9969,-13.5052,-12.6072,204173
6480,-12.6072,-12.3531,-16.3393,-15.2407,134411
6481,-15.2407,-12.8449,-15.4499,-13.0048,421488
6482,-13.0048,-12.0594,-13.185,-12.202,316900
6483,-12.202,-11.7825,-16.0488,-15.6673,94872
6484,-15.6673,-15.0462,-16.0656,-15.1185,273494
6485,-15.1185,-13.593,-15.1974,-13.8301,83525
6486,-13.8301,-13.3664,-14.1481,-13.563,159320
6487,-13.563,-13.3886,-13.8804,-13.619,126042
6488,-13.619,-12.936,-14.0975,-13.0683,138017
6489,-13.0683,-13.0157,-16.4713,-16.1438,458571
6490,-16.1438,-14.7556,-16.3305,-15.3806,496123
6491,-15.3806,-14.8929,-16.7776,-16.2912,398965
6492,-16.2912,-14.5197,-16.8638,-15.1084,217929
6493,-15.1084,-15.0315,-17.3511,-17.2822,237216
6494,-17.2822,-16.7143,-17.9468,-17.7951,68808
6495,-17.7951,-17.522,-20.7017,-20.5762,184911
6496,-20.5762,-19.3663,-20.582,-20.2832,150066
6497,-20.2832,-18.938,-20.7911,-19.8643,344453
6498,-19.8643,-17.2918,-20.2336,-17.4012,243229
6499,-17.4012,-16.7653,-18.1203,-18.0014,373065
6500,-18.0014,-17.651,-18.3335,-17.7955,356778
6501,-17.7955,-17.0769,-20.4858,-20.3005,484365
6502,-20.3005,-20.1408,-22.9838,-22.1659,340327
6503,-22.1659,-21.8014,-22.8608,-22.0638,367325
6504,-22.0638,-21.4404,-27.3659,-26.9354,105522
6505,-26.9354,-23.8006,-27.1493,-24.2206,228697
6506,-24.2206,-23.5883,-24.6514,-24.4684,259046
6507,-24.4684,-23.235,-24.8,-23.2623,160971
6508,-23.2623,-21.7724,-23.6751,-22.353,229087
6509,-22.353,-19.604,-22.8373,-20.3831,51551
6510,-20.3831,-20.1426,-21.2955,-20.8291,380736
6511,-20.8291,-20.1172,-21.3062,-20.7489,174354
6512,-20.7489,-19.7507,-20.905,-20.8393,467625
6513,-20.8393,-19.6913,-21.084,-20.5464,276568
6514,-20.5464,-19.5201,-21.2695,-19.7453,329700
6515,-19.7453,-18.1572,-20.7323,-18.4115,196822
6516,-18.4115,-17.0487,-18.6301,-17.4213,463224
6517,-17.4213,-17.1773,-18.3442,-18.1755,61699
6518,-18.1755,-18.0683,-19.6358,-19.4597,71188
6519,-19.4597,-19.0293,-19.777,-19.2304,89051
6520,-19.2304,-18.94,-20.3521,-19.8271,335653
6521,-19.8271,-19.2048,-20.702,-20.35,413611
6522,-20.35,-19.914,-20.7685,-20.2707,271751
6523,-20.2707,-20.227,-23.3287,-23.2263,205429
6524,-23.2263,-22.1352,-24.1593,-24.1571,451963
6525,-24.1571,-23.9084,-25.0717,-24.4176,52165
6526,-24.4176,-24.0018,-25.9373,-25.6615,293391
6527,-25.6615,-24.7145,-26.075,-25.4194,157580
6528,-25.4194,-25.1288,-26.1241,-25.8685,390224
6529,-25.8685,-25.5964,-29.5516,-28.5852,246012
6530,-28.5852,-27.3324,-28.7694,-27.7922,150998
6531,-27.7922,-26.6846,-30.1116,-29.4747,409567
6532,-29.4747,-28.7929,-32.5699,-32.372,428915
6533,-32.372,-30.5974,-32.7337,-31.1934,152440
6534,-31.1934,-30.712,-31.7841,-31.0035,239089
6535,-31.0035,-29.1515,-31.4227,-29.8589,274942
6536,-29.8589,-26.0789,-30.061,-27.6804,203128
6537,-27.6804,-27.0291,-27.7995,-27.446,69435
6538,-27.446,-25.2939,-28.4054,-25.6289,247455
6539,-25.6289,-23.7891,-27.109,-24.7015,224157
6540,-24.7015,-24.1027,-26.6409,-25.8833,122989
6541,-25.8833,-23.7593,-26.4951,-23.9727,211945
6542,-23.9727,-23.0517,-27.047,-26.5427,411235
6543,-26.5427,-26.4136,-27.6334,-27.1844,496953
6544,-27.1844,-25.6837,-27.2576,-26.1053,252308
6545,-26.1053,-25.3067,-27.2038,-26.7193,280281
6546,-26.7193,-25.8284,-26.997,-25.9002,224330
6547,-25.9002,-25.7062,-27.6423,-27.0142,356135
6548,-27.0142,-23.9205,-27.6719,-23.9545,323984
6549,-23.9545,-23.1951,-24.5223,-24.0665,237588
6550,-24.0665,-23.7977,-24.7206,-24.3133,315559
6551,-24.3133,-23.6639,-27.8492,-27.087,233475
6552,-27.087,-27.0346,-28.0302,-27.7691,234395
6553,-27.7691,-27.7303,-28.204,-28.1446,248318
6554,-28.1446,-27.4966,-29.9401,-29.7572,260774
6555,-29.7572,-29.3748,-30.6145,-29.7133,114941
6556,-29.7133,-29.6178,-31.3802,-30.8263,132681
6557,-30.8263,-29.9834,-31.598,-30.8989,88429
6558,-30.8989,-29.3331,-31.178,-30.1295,494760
6559,-30.1295,-28.3226,-30.4113,-28.7667,406838
6560,-28.7667,-27.2103,-29.4875,-28.2982,343921
6561,-28.2982,-27.5097,-28.3847,-27.8017,399342
6562,-27.8017,-25.2752,-27.8907,-25.5384,327552
6563,-25.5384,-24.3421,-26.1764,-24.5064,416477
6564,-24.5064,-21.959,-25.1128,-22.6882,478369
6565,-22.6882,-21.6827,-25.8337,-25.8144,462708
6566,-25.8144,-24.3714,-26.0869,-24.7407,108731
6567,-24.7407,-24.2184,-26.4243,-25.7492,319453
6568,-25.7492,-23.6111,-26.0684,-24.1117,159098
6569,-24.1117,-23.9576,-24.4335,-24.2138,169205
6570,-24.2138,-23.2934,-27.3045,-27.1226,201349
6571,-27.1226,-26.9504,-29.8088,-29.6808,482830
6572,-29.6808,-28.5055,-30.3072,-29.0809,284126
6573,-29.0809,-28.1581,-29.3347,-28.1767,114427
6574,-28.1767,-26.9871,-28.5956,-27.1295,488491
6575,-27.1295,-26.2827,-31.612,-31.1434,410321
6576,-31.1434,-30.1606,-31.532,-31.4058,478038
6577,-31.4058,-31.1829,-33.9103,-33.4355,355431
6578,-33.4355,-32.1667,-33.6444,-32.9391,477929
6579,-32.9391,-32.0542,-33.4487,-32.3845,455883
6580,-32.3845,-30.5053,-33.1112,-31.6036,456605
6581,-31.6036,-31.1267,-36.2918,-35.205,399058
6582,-35.205,-34.8772,-37.4611,-36.9312,262388
6583,-36.9312,-36.8431,-39.1662,-38.6364,141342
6584,-38.6364,-38.5777,-39.7047,-39.5143,410647
6585,-39.5143,-38.2418,-39.6046,-38.85,417845
6586,-38.85,-38.1189,-39.8571,-39.7361,226535
6587,-39.7361,-39.2346,-40.3117,-40.2293,293855
6588,-40.2293,-37.1425,-40.2525,-37.7063,58723
6589,-37.7063,-37.2537,-38.1327,-37.3225,358148
6590,-37.3225,-37.2617,-37.626,-37.5422,356497
6591,-37.5422,-36.8171,-38.6095,-37.8084,270094
6592,-37.8084,-37.3967,-38.967,-37.7536,80070
6593,-37.7536,-37.1738,-38.6837,-38.0339,80667
6594,-38.0339,-35.4837,-38.3251,-35.7519,236773
6595,-35.7519,-34.5131,-35.808,-34.8244,209980
6596,-34.8244,-34.1977,-37.8505,-37.4289,251292
6597,-37.4289,-36.5072,-37.9817,-37.8806,74930
6598,-37.8806,-34.6687,-38.0644,-35.5021,181559
6599,-35.5021,-35.1877,-38.9514,-38.9205,485417
6600,-38.9205,-38.1098,-38.9487,-38.6922,455939
6601,-38.6922,-38.3687,-39.7867,-39.085,241810
6602,-39.085,-38.8024,-40.513,-39.5542,201007
6603,-39.5542,-38.6564,-39.9365,-38.6965,170550
6604,-38.6965,-37.1662,-39.0885,-37.4025,366662
6605,-37.4025,-37.0199,-38.7341,-38.61,98085
6606,-38.61,-37.7303,-38.8929,-38.3547,431160
6607,-38.3547,-38.327,-39.493,-39.1493,307155
6608,-39.1493,-38.2188,-40.3646,-40.0865,119631
6609,-40.0865,-39.6263,-40.3731,-40.3156,486289
6610,-40.3156,-37.9368,-40.329,-37.978,170893
6611,-37.978,-37.7127,-39.0274,-38.5761,122686
6612,-38.5761,-37.9892,-38.8232,-38.3758,484099
6613,-38.3758,-38.0209,-39.4692,-39.3553,243210
6614,-39.3553,-38.4949,-40.0159,-38.66,249634
6615,-38.66,-38.3661,-39.7158,-38.8422,200411
6616,-38.8422,-38.1301,-39.0076,-38.5212,436645
6617,-38.5212,-34.6277,-38.8836,-34.6687,414816
6618,-34.6687,-34.3622,-35.8999,-35.3141,121303
6619,-35.3141,-33.4292,-35.9383,-33.9243,361895
6620,-33.9243,-33.6055,-34.7807,-34.1267,478611
6621,-34.1267,-30.6416,-34.1781,-30.8643,465801
6622,-30.8643,-30.056,-32.3075,-31.9531,266007
6623,-31.9531,-30.8383,-32.1072,-31.0993,333349
6624,-31.0993,-29.6701,-31.4551,-29.9042,453531
6625,-29.9042,-29.8687,-31.2777,-30.798,264448
6626,-30.798,-30.5311,-31.4658,-31.0307,369951
6627,-31.0307,-30.0388,-32.6355,-32.1527,425713
6628,-32.1527,-31.6602,-34.1891,-33.7637,393304
6629,-33.7637,-32.1204,-34.1941,-33.2551,106412
6630,-33.2551,-32.2727,-35.1512,-34.9696,482453
6631,-34.9696,-34.3994,-36.7114,-36.6485,79616
6632,-36.6485,-36.4676,-37.2789,-36.7339,265047
6633,-36.7339,-33.8501,-37.3722,-34.5878,486052
6634,-34.5878,-33.166,-34.8125,-33.2956,167764
6635,-33.2956,-32.9679,-33.8726,-33.0746,73873
6636,-33.0746,-31.9629,-33.8683,-32.0152,170793
6637,-32.0152,-28.8667,-32.6574,-30.0531,116738
6638,-30.0531,-29.9907,-32.4355,-31.2358,101142
6639,-31.2358,-31.0063,-34.7992,-33.9251,166381
6640,-33.9251,-31.4853,-34.036,-31.9173,307210
6641,-31.9173,-30.1912,-32.3214,-31.1893,106643
6642,-31.1893,-30.9163,-32.7762,-32.5493,490501
6643,-32.5493,-31.6195,-36.0148,-35.886,123612
6644,-35.886,-32.5838,-36.2102,-33.2179,425328
6645,-33.2179,-30.9438,-33.4481,-31.1109,236947
6646,-31.1109,-29.4076,-31.9361,-29.7133,408762
6647,-29.7133,-28.2664,-29.7786,-28.4973,125964
6648,-28.4973,-27.4943,-29.1874,-28.7252,383789
